location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Singapore,31/12/2019,0,0,5850343,12.922,85535.383,2.4
Singapore,01/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,02/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,03/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,04/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,05/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,06/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,07/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,08/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,09/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,10/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,11/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,12/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,13/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,14/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,15/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,16/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,17/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,18/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,19/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,20/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,21/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,22/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,23/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,24/01/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,25/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,26/01/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,27/01/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,28/01/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,29/01/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,30/01/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,31/01/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,01/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,02/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,03/02/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,04/02/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,05/02/2020,6,0,5850343,12.922,85535.383,2.4
Singapore,06/02/2020,4,0,5850343,12.922,85535.383,2.4
Singapore,07/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,08/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,09/02/2020,7,0,5850343,12.922,85535.383,2.4
Singapore,10/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,11/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,12/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,13/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,14/02/2020,8,0,5850343,12.922,85535.383,2.4
Singapore,15/02/2020,9,0,5850343,12.922,85535.383,2.4
Singapore,16/02/2020,5,0,5850343,12.922,85535.383,2.4
Singapore,17/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,18/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,19/02/2020,4,0,5850343,12.922,85535.383,2.4
Singapore,20/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,21/02/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,22/02/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,23/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,24/02/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,25/02/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,26/02/2020,1,0,5850343,12.922,85535.383,2.4
Singapore,27/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,28/02/2020,3,0,5850343,12.922,85535.383,2.4
Singapore,29/02/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,01/03/2020,4,0,5850343,12.922,85535.383,2.4
Singapore,02/03/2020,4,0,5850343,12.922,85535.383,2.4
Singapore,03/03/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,04/03/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,05/03/2020,2,0,5850343,12.922,85535.383,2.4
Singapore,06/03/2020,5,0,5850343,12.922,85535.383,2.4
Singapore,07/03/2020,13,0,5850343,12.922,85535.383,2.4
Singapore,08/03/2020,8,0,5850343,12.922,85535.383,2.4
Singapore,09/03/2020,12,0,5850343,12.922,85535.383,2.4
Singapore,10/03/2020,10,0,5850343,12.922,85535.383,2.4
Singapore,11/03/2020,6,0,5850343,12.922,85535.383,2.4
Singapore,12/03/2020,12,0,5850343,12.922,85535.383,2.4
Singapore,13/03/2020,9,0,5850343,12.922,85535.383,2.4
Singapore,14/03/2020,13,0,5850343,12.922,85535.383,2.4
Singapore,15/03/2020,14,0,5850343,12.922,85535.383,2.4
Singapore,16/03/2020,12,0,5850343,12.922,85535.383,2.4
Singapore,17/03/2020,17,0,5850343,12.922,85535.383,2.4
Singapore,18/03/2020,23,0,5850343,12.922,85535.383,2.4
Singapore,19/03/2020,47,0,5850343,12.922,85535.383,2.4
Singapore,20/03/2020,32,0,5850343,12.922,85535.383,2.4
Singapore,21/03/2020,40,0,5850343,12.922,85535.383,2.4
Singapore,22/03/2020,47,2,5850343,12.922,85535.383,2.4
Singapore,23/03/2020,23,0,5850343,12.922,85535.383,2.4
Singapore,24/03/2020,54,0,5850343,12.922,85535.383,2.4
Singapore,25/03/2020,49,0,5850343,12.922,85535.383,2.4
Singapore,26/03/2020,10,0,5850343,12.922,85535.383,2.4
Singapore,27/03/2020,26,0,5850343,12.922,85535.383,2.4
Singapore,28/03/2020,138,0,5850343,12.922,85535.383,2.4
Singapore,29/03/2020,71,1,5850343,12.922,85535.383,2.4
Singapore,30/03/2020,41,0,5850343,12.922,85535.383,2.4
Singapore,31/03/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,01/04/2020,35,0,5850343,12.922,85535.383,2.4
Singapore,02/04/2020,121,1,5850343,12.922,85535.383,2.4
Singapore,03/04/2020,49,1,5850343,12.922,85535.383,2.4
Singapore,04/04/2020,65,0,5850343,12.922,85535.383,2.4
Singapore,05/04/2020,75,1,5850343,12.922,85535.383,2.4
Singapore,06/04/2020,120,0,5850343,12.922,85535.383,2.4
Singapore,07/04/2020,66,0,5850343,12.922,85535.383,2.4
Singapore,08/04/2020,106,0,5850343,12.922,85535.383,2.4
Singapore,09/04/2020,142,0,5850343,12.922,85535.383,2.4
Singapore,10/04/2020,286,0,5850343,12.922,85535.383,2.4
Singapore,11/04/2020,0,0,5850343,12.922,85535.383,2.4
Singapore,12/04/2020,390,2,5850343,12.922,85535.383,2.4
Singapore,13/04/2020,233,0,5850343,12.922,85535.383,2.4
Singapore,14/04/2020,386,1,5850343,12.922,85535.383,2.4
Singapore,15/04/2020,334,1,5850343,12.922,85535.383,2.4
Singapore,16/04/2020,447,0,5850343,12.922,85535.383,2.4
Singapore,17/04/2020,728,0,5850343,12.922,85535.383,2.4
Singapore,18/04/2020,623,1,5850343,12.922,85535.383,2.4
Singapore,19/04/2020,942,0,5850343,12.922,85535.383,2.4
Singapore,20/04/2020,596,0,5850343,12.922,85535.383,2.4
Singapore,21/04/2020,1426,0,5850343,12.922,85535.383,2.4
Singapore,22/04/2020,1111,0,5850343,12.922,85535.383,2.4
Singapore,23/04/2020,1016,1,5850343,12.922,85535.383,2.4
Singapore,24/04/2020,1037,0,5850343,12.922,85535.383,2.4
Singapore,25/04/2020,897,0,5850343,12.922,85535.383,2.4
Singapore,26/04/2020,618,0,5850343,12.922,85535.383,2.4
Singapore,27/04/2020,931,0,5850343,12.922,85535.383,2.4
Singapore,28/04/2020,799,2,5850343,12.922,85535.383,2.4
Singapore,29/04/2020,528,0,5850343,12.922,85535.383,2.4
Singapore,30/04/2020,690,0,5850343,12.922,85535.383,2.4
Singapore,01/05/2020,528,1,5850343,12.922,85535.383,2.4
Singapore,02/05/2020,932,1,5850343,12.922,85535.383,2.4
Singapore,03/05/2020,447,1,5850343,12.922,85535.383,2.4
Singapore,04/05/2020,657,1,5850343,12.922,85535.383,2.4
Singapore,05/05/2020,573,0,5850343,12.922,85535.383,2.4
Singapore,06/05/2020,632,0,5850343,12.922,85535.383,2.4
Singapore,07/05/2020,788,2,5850343,12.922,85535.383,2.4
Singapore,08/05/2020,741,0,5850343,12.922,85535.383,2.4
Singapore,09/05/2020,768,0,5850343,12.922,85535.383,2.4
Singapore,10/05/2020,753,0,5850343,12.922,85535.383,2.4
Singapore,11/05/2020,876,0,5850343,12.922,85535.383,2.4
Singapore,12/05/2020,451,1,5850343,12.922,85535.383,2.4
Singapore,13/05/2020,884,0,5850343,12.922,85535.383,2.4
Singapore,14/05/2020,675,0,5850343,12.922,85535.383,2.4
Singapore,15/05/2020,752,0,5850343,12.922,85535.383,2.4
Singapore,16/05/2020,793,0,5850343,12.922,85535.383,2.4
Singapore,17/05/2020,465,1,5850343,12.922,85535.383,2.4
Singapore,18/05/2020,682,0,5850343,12.922,85535.383,2.4
Singapore,19/05/2020,305,0,5850343,12.922,85535.383,2.4
Singapore,20/05/2020,451,0,5850343,12.922,85535.383,2.4
Singapore,21/05/2020,570,0,5850343,12.922,85535.383,2.4
Singapore,22/05/2020,448,1,5850343,12.922,85535.383,2.4
Singapore,23/05/2020,614,0,5850343,12.922,85535.383,2.4
Singapore,24/05/2020,642,0,5850343,12.922,85535.383,2.4
Singapore,25/05/2020,548,0,5850343,12.922,85535.383,2.4
Singapore,26/05/2020,344,0,5850343,12.922,85535.383,2.4
Singapore,27/05/2020,383,0,5850343,12.922,85535.383,2.4
Singapore,28/05/2020,533,0,5850343,12.922,85535.383,2.4
Singapore,29/05/2020,373,0,5850343,12.922,85535.383,2.4
Singapore,30/05/2020,611,0,5850343,12.922,85535.383,2.4
Singapore,31/05/2020,506,0,5850343,12.922,85535.383,2.4
Singapore,01/06/2020,518,0,5850343,12.922,85535.383,2.4
Singapore,02/06/2020,408,1,5850343,12.922,85535.383,2.4
Singapore,03/06/2020,544,0,5850343,12.922,85535.383,2.4
Singapore,04/06/2020,569,0,5850343,12.922,85535.383,2.4
Singapore,05/06/2020,517,0,5850343,12.922,85535.383,2.4
Singapore,06/06/2020,261,0,5850343,12.922,85535.383,2.4
Singapore,07/06/2020,344,1,5850343,12.922,85535.383,2.4
Singapore,08/06/2020,383,0,5850343,12.922,85535.383,2.4
Singapore,09/06/2020,386,0,5850343,12.922,85535.383,2.4
Singapore,10/06/2020,218,0,5850343,12.922,85535.383,2.4
Sint Maarten (Dutch part),03/03/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),26/03/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),27/03/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),28/03/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),29/03/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),30/03/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),01/04/2020,3,0,42882,,36327.232,
Sint Maarten (Dutch part),02/04/2020,10,1,42882,,36327.232,
Sint Maarten (Dutch part),03/04/2020,7,1,42882,,36327.232,
Sint Maarten (Dutch part),04/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),05/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),06/04/2020,2,2,42882,,36327.232,
Sint Maarten (Dutch part),07/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),08/04/2020,15,4,42882,,36327.232,
Sint Maarten (Dutch part),09/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),10/04/2020,10,0,42882,,36327.232,
Sint Maarten (Dutch part),11/04/2020,0,1,42882,,36327.232,
Sint Maarten (Dutch part),12/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),13/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),14/04/2020,2,0,42882,,36327.232,
Sint Maarten (Dutch part),15/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),16/04/2020,5,0,42882,,36327.232,
Sint Maarten (Dutch part),17/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),18/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),19/04/2020,7,0,42882,,36327.232,
Sint Maarten (Dutch part),20/04/2020,3,1,42882,,36327.232,
Sint Maarten (Dutch part),21/04/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),22/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),23/04/2020,5,2,42882,,36327.232,
Sint Maarten (Dutch part),24/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),25/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),26/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),27/04/2020,1,1,42882,,36327.232,
Sint Maarten (Dutch part),28/04/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),29/04/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),30/04/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),01/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),02/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),03/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),04/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),05/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),06/05/2020,0,1,42882,,36327.232,
Sint Maarten (Dutch part),07/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),08/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),09/05/2020,0,1,42882,,36327.232,
Sint Maarten (Dutch part),10/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),11/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),12/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),13/05/2020,1,0,42882,,36327.232,
Sint Maarten (Dutch part),14/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),15/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),16/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),17/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),18/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),19/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),20/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),21/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),22/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),23/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),24/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),25/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),26/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),27/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),28/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),29/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),30/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),31/05/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),01/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),02/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),03/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),04/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),05/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),06/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),07/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),08/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),09/06/2020,0,0,42882,,36327.232,
Sint Maarten (Dutch part),10/06/2020,0,0,42882,,36327.232,
Slovakia,07/03/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,08/03/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,09/03/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,11/03/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,12/03/2020,3,0,5459643,15.07,30155.152,5.82
Slovakia,13/03/2020,11,0,5459643,15.07,30155.152,5.82
Slovakia,14/03/2020,9,0,5459643,15.07,30155.152,5.82
Slovakia,15/03/2020,14,0,5459643,15.07,30155.152,5.82
Slovakia,16/03/2020,17,0,5459643,15.07,30155.152,5.82
Slovakia,17/03/2020,23,0,5459643,15.07,30155.152,5.82
Slovakia,18/03/2020,13,0,5459643,15.07,30155.152,5.82
Slovakia,19/03/2020,10,0,5459643,15.07,30155.152,5.82
Slovakia,20/03/2020,16,0,5459643,15.07,30155.152,5.82
Slovakia,21/03/2020,14,0,5459643,15.07,30155.152,5.82
Slovakia,22/03/2020,41,0,5459643,15.07,30155.152,5.82
Slovakia,23/03/2020,7,0,5459643,15.07,30155.152,5.82
Slovakia,24/03/2020,6,0,5459643,15.07,30155.152,5.82
Slovakia,25/03/2020,13,0,5459643,15.07,30155.152,5.82
Slovakia,26/03/2020,12,0,5459643,15.07,30155.152,5.82
Slovakia,27/03/2020,10,0,5459643,15.07,30155.152,5.82
Slovakia,28/03/2020,69,0,5459643,15.07,30155.152,5.82
Slovakia,29/03/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,30/03/2020,41,0,5459643,15.07,30155.152,5.82
Slovakia,31/03/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,01/04/2020,27,0,5459643,15.07,30155.152,5.82
Slovakia,02/04/2020,37,0,5459643,15.07,30155.152,5.82
Slovakia,03/04/2020,26,0,5459643,15.07,30155.152,5.82
Slovakia,04/04/2020,24,0,5459643,15.07,30155.152,5.82
Slovakia,05/04/2020,21,0,5459643,15.07,30155.152,5.82
Slovakia,06/04/2020,14,0,5459643,15.07,30155.152,5.82
Slovakia,07/04/2020,49,2,5459643,15.07,30155.152,5.82
Slovakia,08/04/2020,47,0,5459643,15.07,30155.152,5.82
Slovakia,09/04/2020,101,0,5459643,15.07,30155.152,5.82
Slovakia,10/04/2020,19,0,5459643,15.07,30155.152,5.82
Slovakia,11/04/2020,14,0,5459643,15.07,30155.152,5.82
Slovakia,12/04/2020,13,0,5459643,15.07,30155.152,5.82
Slovakia,13/04/2020,14,0,5459643,15.07,30155.152,5.82
Slovakia,14/04/2020,27,0,5459643,15.07,30155.152,5.82
Slovakia,15/04/2020,66,0,5459643,15.07,30155.152,5.82
Slovakia,16/04/2020,28,4,5459643,15.07,30155.152,5.82
Slovakia,17/04/2020,114,2,5459643,15.07,30155.152,5.82
Slovakia,18/04/2020,72,1,5459643,15.07,30155.152,5.82
Slovakia,19/04/2020,40,2,5459643,15.07,30155.152,5.82
Slovakia,20/04/2020,72,1,5459643,15.07,30155.152,5.82
Slovakia,21/04/2020,12,1,5459643,15.07,30155.152,5.82
Slovakia,22/04/2020,26,1,5459643,15.07,30155.152,5.82
Slovakia,23/04/2020,45,0,5459643,15.07,30155.152,5.82
Slovakia,24/04/2020,81,1,5459643,15.07,30155.152,5.82
Slovakia,25/04/2020,35,2,5459643,15.07,30155.152,5.82
Slovakia,26/04/2020,13,0,5459643,15.07,30155.152,5.82
Slovakia,27/04/2020,6,1,5459643,15.07,30155.152,5.82
Slovakia,28/04/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,29/04/2020,3,2,5459643,15.07,30155.152,5.82
Slovakia,30/04/2020,7,2,5459643,15.07,30155.152,5.82
Slovakia,01/05/2020,5,1,5459643,15.07,30155.152,5.82
Slovakia,02/05/2020,7,0,5459643,15.07,30155.152,5.82
Slovakia,03/05/2020,4,1,5459643,15.07,30155.152,5.82
Slovakia,04/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,05/05/2020,5,1,5459643,15.07,30155.152,5.82
Slovakia,06/05/2020,8,0,5459643,15.07,30155.152,5.82
Slovakia,07/05/2020,8,0,5459643,15.07,30155.152,5.82
Slovakia,08/05/2020,16,1,5459643,15.07,30155.152,5.82
Slovakia,09/05/2020,10,0,5459643,15.07,30155.152,5.82
Slovakia,10/05/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,11/05/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,12/05/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,13/05/2020,8,1,5459643,15.07,30155.152,5.82
Slovakia,14/05/2020,4,0,5459643,15.07,30155.152,5.82
Slovakia,15/05/2020,8,0,5459643,15.07,30155.152,5.82
Slovakia,16/05/2020,3,0,5459643,15.07,30155.152,5.82
Slovakia,17/05/2020,13,1,5459643,15.07,30155.152,5.82
Slovakia,18/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,19/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,20/05/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,21/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,22/05/2020,6,0,5459643,15.07,30155.152,5.82
Slovakia,23/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,24/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,25/05/2020,5,0,5459643,15.07,30155.152,5.82
Slovakia,26/05/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,27/05/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,28/05/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,29/05/2020,5,0,5459643,15.07,30155.152,5.82
Slovakia,30/05/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,31/05/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,01/06/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,02/06/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,03/06/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,04/06/2020,3,0,5459643,15.07,30155.152,5.82
Slovakia,05/06/2020,1,0,5459643,15.07,30155.152,5.82
Slovakia,06/06/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,07/06/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,08/06/2020,0,0,5459643,15.07,30155.152,5.82
Slovakia,09/06/2020,2,0,5459643,15.07,30155.152,5.82
Slovakia,10/06/2020,1,0,5459643,15.07,30155.152,5.82
Slovenia,05/03/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,06/03/2020,5,0,2078932,19.062,31400.84,4.5
Slovenia,07/03/2020,3,0,2078932,19.062,31400.84,4.5
Slovenia,08/03/2020,3,0,2078932,19.062,31400.84,4.5
Slovenia,09/03/2020,4,0,2078932,19.062,31400.84,4.5
Slovenia,11/03/2020,15,0,2078932,19.062,31400.84,4.5
Slovenia,12/03/2020,26,0,2078932,19.062,31400.84,4.5
Slovenia,13/03/2020,39,0,2078932,19.062,31400.84,4.5
Slovenia,14/03/2020,45,0,2078932,19.062,31400.84,4.5
Slovenia,15/03/2020,40,0,2078932,19.062,31400.84,4.5
Slovenia,16/03/2020,38,0,2078932,19.062,31400.84,4.5
Slovenia,17/03/2020,34,0,2078932,19.062,31400.84,4.5
Slovenia,18/03/2020,22,1,2078932,19.062,31400.84,4.5
Slovenia,19/03/2020,11,0,2078932,19.062,31400.84,4.5
Slovenia,20/03/2020,33,0,2078932,19.062,31400.84,4.5
Slovenia,21/03/2020,22,0,2078932,19.062,31400.84,4.5
Slovenia,22/03/2020,42,0,2078932,19.062,31400.84,4.5
Slovenia,23/03/2020,31,0,2078932,19.062,31400.84,4.5
Slovenia,24/03/2020,28,0,2078932,19.062,31400.84,4.5
Slovenia,25/03/2020,38,2,2078932,19.062,31400.84,4.5
Slovenia,26/03/2020,48,1,2078932,19.062,31400.84,4.5
Slovenia,27/03/2020,49,1,2078932,19.062,31400.84,4.5
Slovenia,28/03/2020,55,4,2078932,19.062,31400.84,4.5
Slovenia,29/03/2020,59,0,2078932,19.062,31400.84,4.5
Slovenia,30/03/2020,39,2,2078932,19.062,31400.84,4.5
Slovenia,31/03/2020,33,0,2078932,19.062,31400.84,4.5
Slovenia,01/04/2020,51,2,2078932,19.062,31400.84,4.5
Slovenia,02/04/2020,27,2,2078932,19.062,31400.84,4.5
Slovenia,03/04/2020,56,1,2078932,19.062,31400.84,4.5
Slovenia,04/04/2020,37,4,2078932,19.062,31400.84,4.5
Slovenia,05/04/2020,43,2,2078932,19.062,31400.84,4.5
Slovenia,06/04/2020,20,6,2078932,19.062,31400.84,4.5
Slovenia,07/04/2020,24,2,2078932,19.062,31400.84,4.5
Slovenia,08/04/2020,34,6,2078932,19.062,31400.84,4.5
Slovenia,09/04/2020,36,4,2078932,19.062,31400.84,4.5
Slovenia,10/04/2020,33,3,2078932,19.062,31400.84,4.5
Slovenia,11/04/2020,36,2,2078932,19.062,31400.84,4.5
Slovenia,12/04/2020,28,5,2078932,19.062,31400.84,4.5
Slovenia,13/04/2020,17,3,2078932,19.062,31400.84,4.5
Slovenia,14/04/2020,7,2,2078932,19.062,31400.84,4.5
Slovenia,15/04/2020,8,1,2078932,19.062,31400.84,4.5
Slovenia,16/04/2020,28,5,2078932,19.062,31400.84,4.5
Slovenia,17/04/2020,20,0,2078932,19.062,31400.84,4.5
Slovenia,18/04/2020,36,5,2078932,19.062,31400.84,4.5
Slovenia,19/04/2020,13,4,2078932,19.062,31400.84,4.5
Slovenia,20/04/2020,13,4,2078932,19.062,31400.84,4.5
Slovenia,21/04/2020,5,0,2078932,19.062,31400.84,4.5
Slovenia,22/04/2020,5,3,2078932,19.062,31400.84,4.5
Slovenia,23/04/2020,13,2,2078932,19.062,31400.84,4.5
Slovenia,24/04/2020,13,0,2078932,19.062,31400.84,4.5
Slovenia,25/04/2020,7,1,2078932,19.062,31400.84,4.5
Slovenia,26/04/2020,15,1,2078932,19.062,31400.84,4.5
Slovenia,27/04/2020,19,1,2078932,19.062,31400.84,4.5
Slovenia,28/04/2020,0,1,2078932,19.062,31400.84,4.5
Slovenia,29/04/2020,1,3,2078932,19.062,31400.84,4.5
Slovenia,30/04/2020,10,3,2078932,19.062,31400.84,4.5
Slovenia,01/05/2020,11,2,2078932,19.062,31400.84,4.5
Slovenia,02/05/2020,5,2,2078932,19.062,31400.84,4.5
Slovenia,03/05/2020,5,1,2078932,19.062,31400.84,4.5
Slovenia,04/05/2020,0,2,2078932,19.062,31400.84,4.5
Slovenia,05/05/2020,6,1,2078932,19.062,31400.84,4.5
Slovenia,06/05/2020,3,1,2078932,19.062,31400.84,4.5
Slovenia,07/05/2020,1,1,2078932,19.062,31400.84,4.5
Slovenia,08/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,09/05/2020,4,1,2078932,19.062,31400.84,4.5
Slovenia,10/05/2020,3,1,2078932,19.062,31400.84,4.5
Slovenia,11/05/2020,3,1,2078932,19.062,31400.84,4.5
Slovenia,12/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,13/05/2020,2,0,2078932,19.062,31400.84,4.5
Slovenia,14/05/2020,1,1,2078932,19.062,31400.84,4.5
Slovenia,15/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,16/05/2020,0,0,2078932,19.062,31400.84,4.5
Slovenia,17/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,18/05/2020,0,1,2078932,19.062,31400.84,4.5
Slovenia,19/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,20/05/2020,1,0,2078932,19.062,31400.84,4.5
Slovenia,21/05/2020,0,2,2078932,19.062,31400.84,4.5
